compound_id,smiles,activity_label,activity_value_um
CID-4328198,CN(C1CCCCC1)C(=O)C2=CC(=CC=C2)N3C(=O)C4C5CC(C4C3=O)C=C5,inactive,
CID-135449245,CC1=CC(=O)NC(=N1)CC2=CC=C(C=C2)OC(C)C,inactive,
CID-16194060,C1=CC=C(C=C1)CNC(=O)CCNS(=O)(=O)C2=CC=C(S2)Br,inactive,
CID-665554,C1CC2=C(C1)NN=C2C3=NN=C4N3N=C(CS4)C5=CC=C(C=C5)F,inactive,
CID-7583021,CC1=CC(=CC(=C1)NC(=O)C2CCN(CC2)C(=O)C3CC4=CC=CC=C4CN3)C,inactive,
CID-15496774,CC1=C(C=C(C(=N1)SC)C#N)C(=O)C[N+]2=CC=CC=C2.[Br-],inactive,
CID-7150733,CC1=CC2=NC(=CN2C=C1)CCNC(=O)CC3=CC=CS3,inactive,
CID-697771,CSC1=NN(C(=S)S1)CCC2=CC=NC=C2,inactive,
CID-16405619,C1COCCN1CCNC(=O)C2=CC=CC=C2N3C(=O)C4CC5=C(C(N4C3=O)C6=CC=C(C=C6)F)NC7=CC=CC=C57,inactive,
CID-3235942,COC1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3C(=N2)C(=O)NC4=CC5=C(C=C4)OCO5,inactive,
CID-4969445,COC1=CC=CC=C1N2C3=C(C=C(C=N3)C(=O)C4=C(C=CC(=C4)F)O)C(=C(C2=O)C#N)C5=CC=C(C=C5)[N+](=O)[O-],inactive,
CID-4663943,CN(C(=S)NC1=CC=C(C=C1)F)C2(CCCCC2=O)C3=CC=CC=C3Cl,inactive,
CID-1451365,C1CCC(C1)NC(=O)CSC2=NC(=NC3=CC=CC=C32)COC4=CC=CC=C4,inactive,
CID-24792947,CC(C)NC(=O)C1CCN(CC1)C2CCN(CC2)C(=O)C3=CC=C(O3)CSC,inactive,
CID-866360,COC1=CC=CC=C1CN2C(=O)C3=CC=CC=C3NC2=S,inactive,
CID-46496338,CC1=CC(=CC=C1)C(=O)NC2=CC=CC(=C2)C(=O)NN=CC3=CC=CC=N3,inactive,
CID-23933643,COC1=CC(=C(C=C1)N2C(=O)C3=C(C=C(C=C3)C(=O)NC4=CC=C(C=C4)F)NC2=S)OC,inactive,
CID-3243532,CC(C)C(=O)NC(C)C(C1=CC=CS1)N2CCN(CC2)C3=CC=CC=C3,inactive,
CID-2874367,COC1=CC=C(C=C1)CN2CCN(CC2)CC3=CC=CC=C3F.C(=O)(C(=O)O)O,inactive,
CID-930415,COC1=CC=C(C=C1)C2=CSC(=N2)NC(=O)NC3=CC=CC=C3,inactive,
CID-2928301,CC1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)NC(=O)C3CC=CCC3C(=O)O)N4CCOCC4,inactive,
CID-4517841,COC1=CC=C(C=C1)CCC(=O)NCCC2=CC=C(C=C2)OC,inactive,
CID-4568225,CC1CC1C(=O)OCC(=O)NC2=CC=CC=C2OC3=CC=CC=C3,inactive,
CID-2955407,C=CCNC(=O)C1=CC=CC=C1NC(=O)C2CC(=O)N(C2)C3=CC=C(C=C3)Cl,inactive,
CID-16191580,COC1=CC=CC(=C1)CN2CCN(CC2CCO)CC3=NOC=C3,inactive,
CID-3100928,CC1=NN=C(S1)NC(=O)C2CCCCC2,inactive,
CID-1479463,CC1=NC(=CC(=N1)SC2=CC=C(C=C2)Cl)CS(=O)(=O)C3=CC=C(C=C3)Cl,inactive,
CID-2295897,CN1C(=O)C(C(=O)N(C1=O)C)CC2=CC=CS2,inactive,
CID-759208,C1=CC2=NC(=CN2C=C1)CNC3=CC=C(C=C3)F,inactive,
CID-4398966,C1CCC(CC1)N2C3=C(C=C(C2=N)S(=O)(=O)C4=CC=C(C=C4)Br)C(=O)N5C=CC=CC5=N3,inactive,
CID-886104,CCNC(=S)NCCN1CCOCC1,inactive,
CID-2843524,C1=CC=C(C(=C1)OCCCN2C=CN=C2)F,inactive,
CID-12005915,CC1=CC=C(C=C1)S(=O)(=O)C2=C(SC(=N2)S(=O)(=O)C)NCC3=CC4=C(C=C3)OCO4,inactive,
CID-362726,COC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)O)C2=CC=CC=C2,inactive,
CID-663112,CCN1C(=NN=C1SCC(=O)NC2=C(C=CC(=C2)C)C)C3=NC=CN=C3,inactive,
CID-135415491,C1CC(=C(C#N)C2=NC3=CC=CC=C3C(=O)N2)NC1,inactive,
CID-974385,CC(=O)NC(=S)NC1=CC=C(C=C1)S(=O)(=O)N2CCOCC2,inactive,
CID-1634708,CCOC(=O)N(C1=CC=CC=C1)NC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O,inactive,
CID-834457,C1=CC(=C(C(=C1)Cl)CNC2=CC=C(C=C2)S(=O)(=O)N)F,inactive,
CID-980413,CCOC(=O)C1=C(SC2=C1CCCC2)NC(=S)NC(=O)C3=CC=CO3,inactive,
CID-135449264,CCCC(=NO)C1=CNC2=CC=CC=C21,inactive,
CID-3485634,CC1=CC(=CC=C1)OC2=NC3=C(N2CC=C)C(=O)N(C(=O)N3C)C,inactive,
CID-4150224,CCCCNC(=O)NC1CCCC1,inactive,
CID-6603403,C1CN2C(=CSC2=N1)C3=CC=CC4=CC=CC=C43.Br,inactive,
CID-5955722,CC(C(=O)NC1=CC=C(C=C1)NC(=O)C)OC(=O)C=CC2=CC=CS2,inactive,
CID-5859617,C1CC2C(N(N=C2C(=CC3=CC=C(C=C3)F)C1)C(=O)C4=CC=CC=N4)C5=CC=C(C=C5)F,inactive,
CID-5333653,CCC(=NNS(=O)(=O)C)C1=CC=CC=C1,inactive,
CID-655977,CC1=CC(=NO1)NC(=O)CCC(=O)N(CC=C)C(C2=CN=CC=C2)C(=O)NC3CCCC3,inactive,
CID-9625861,CC1=CC=C(S1)C=NNC2=CC=C(C=C2)F,inactive,
CID-24816964,CC1=C(C=C(C=C1)NC2CCCN(C2)C(=O)CCCN3CCCCC3=O)C,inactive,
CID-2474452,CC1=CC=C(O1)C(=O)N2CCN(CC2)S(=O)(=O)C3=C(C=CC(=C3)Br)Br,inactive,
CID-9550579,CCCCN(CCCNC(=O)C1=CC2=C(C=C1)N=C(S2)N3CCOCC3)CC4=CC=CC=C4,inactive,
CID-9653017,CC1=CCC(CC1=NNC(=O)C2=CC=C(C=C2)NC(=O)C3=CC=CC(=C3)C)C(=C)C,inactive,
CID-1479104,CN1C=C(C=C(C1=O)C#N)C2=CC=CC=C2,inactive,
CID-5307726,CC1=C(C(=CC=C1)NC(=O)C2=C(N=C(O2)C)C)C,inactive,
CID-7217445,COC1=CC=C(C=C1)C2=NN3C(=NN=C3SCC(=O)N)C=C2,inactive,
CID-4576724,CC1=CC(=C(C=C1)OC)NC(=O)C2=NC(=CC=C2)C(=O)NC3=C(C=CC(=C3)C)OC,inactive,
CID-1643509,CCOC(=O)C1=CN=C2C(=C1NCCCN3CCOCC3)C=CC=C2C(F)(F)F,inactive,
CID-2012947,C1=CC=C2C(=C1)N=C(S2)C3=CC=C(O3)C=C4C(=O)N(C(=S)S4)CCCC(=O)O,inactive,
CID-763448,C1=CC=C2C(=C1)NC(=N2)C3=CC=C(C=C3)NC(=O)C4=CC=CO4,inactive,
CID-869523,CCOC1=CC=CC=C1OCCN2CCCC2,inactive,
CID-2812759,CC(C)(C)C1=CC=C(C=C1)NC(=O)NC2=NC3=CC=CC=C3C=C2,inactive,
CID-3138277,C1C(OC2=CC=CC=C2O1)C(=O)NC3=CC(=CC=C3)Cl,inactive,
CID-7659976,CC1=CC(=CC=C1)NC(=O)NC(C)C(=O)O,inactive,
CID-2992776,CCOC1=C(C=C(C=C1)C2=NOC(=N2)CCC(=O)NC3CCCCC3)OC,inactive,
CID-734032,C1CCN(C1)C2=C(C(=O)N(C2=O)C3=CC=C(C=C3)F)Cl,inactive,
CID-656100,C1CCC(C1)NC(=O)C(C2=CC=CC=C2F)N(C3CCCC3)C(=O)C4=CC=CO4,inactive,
CID-5755111,CC1=CC=C(C=C1)C(=O)NC(=CC2=CC=CC=C2)C(=O)NCC3CCCO3,inactive,
CID-656161,COC1=CC=CC(=C1)N2C(=NN=C2SCC(=O)O)C3=CN=CC=C3,inactive,
CID-2208343,CC1=C(C(=CC=C1)NC=CC(=O)C2=CC=CS2)C,inactive,
CID-9550752,CC1=C(C(=NC2=CC(=NN12)C3=CC=CC=C3)C)CCC(=O)NCC4=CC=CO4,inactive,
CID-135417576,CC1=NN2C3=C(C(C4=C(N3)CC(CC4=O)(C)C)C5=CC=C(C=C5)F)C(=O)NC2=N1,inactive,
CID-2142782,C1=CC=C(C=C1)C2=NN(C=C2CNC(=O)C3=CC=C(C=C3)[N+](=O)[O-])C4=CC=CC=C4,inactive,
CID-1280377,COC1=C(C=C(C=C1)CCN(CC2=NC(=NO2)C3=CC=CC=C3)CC4=NC(=NO4)C5=CC=CC=C5)OC,inactive,
CID-24762038,CC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)C(=O)CC(=O)C2=CC=C(C=C2)OC,inactive,
CID-4202536,CC(C)OCCCNC(=O)CCCC(=O)NC1=CC=C(C=C1)OCCC2=CC=CC=C2,inactive,
CID-563547,CN1C2=CC=CC=C2N(C1=O)CC3=CC=CC=C3,inactive,
CID-1004173,CC1=CC(=C(N1C2=CC=CC=N2)C)C=C3C(=O)N(C(=O)N3)CC4=CC=CC=C4F,inactive,
CID-16190929,CC(C)C1=NC(=CS1)C(=O)N2CCCC(C2)CCC(=O)NCC3=CC(=CC=C3)OC,inactive,
CID-2856131,C1COC2=C(O1)C=CC(=C2)S(=O)(=O)NCCCCCC(=O)O,inactive,
CID-3247127,CN(C)C(=O)C1=CC2=C(N1CCC3=CC(=C(C=C3)OC)Br)CC4C2C(N(C4)C(=O)C5=CC=CC=C5)(CC6=CC=C(C=C6)F)C(=O)OC,inactive,
CID-2952201,CN1C(=O)C2=CC=CC=C2C(=N1)C3=CC=C(C=C3)C(=O)NCC4CCCO4,inactive,
CID-2016236,CN1C(=C(SC1=S)C(=O)NC2=C(C=CC=C2Cl)Cl)N,inactive,
CID-2962844,CC(C(=O)N1CCOCC1)N2C3=CC=CC4=C3C(=CC=C4)S2(=O)=O,inactive,
CID-6464369,CN1C(=C(C=N1)Cl)C(=O)N2CCN(CC2)S(=O)(=O)C3=CC=C(C=C3)F,inactive,
CID-135471693,CC1=CC(=O)NC2=C1C(=NN2C3CCOC(C3)(C)C)C,inactive,
CID-2953548,COC1=CC=C(C=C1)OCCC(=O)NCC23CC4CC(C2)CC(C4)C3,inactive,
CID-3240184,COC1=CC(=C(C=C1)NC(=O)CN2C(=C(N=N2)C(=O)N)N)OC,inactive,
CID-2433875,CC1=CN=C(C=N1)C(=O)OCC(=O)NC(C)C,inactive,
CID-2920902,COC1=C(C=C(C=C1)CCNC(=O)C2CCN(CC2)S(=O)(=O)C3=CC(=C(C=C3)OC)OC)OC,inactive,
CID-6620510,CC1=C(N=C(O1)C2=CC(=C(C=C2)OC)OC)CSCC(=O)NC3CCN(CC3)CC4=CC=CC=C4,inactive,
CID-3630435,CC1CN(CC(O1)C)C(=O)COC(=O)C2=CC(=C(C=C2)[N+](=O)[O-])C,inactive,
CID-2908193,C1COCCN1CCN2C(C(=C(C2=O)O)C(=O)C3=CC=CS3)C4=CC(=CC=C4)Br,inactive,
CID-2946244,COC1=CC(=CC(=C1)NC(=S)N2CCCC(C2)CO)OC,inactive,
CID-677049,C1=CC=C2C(=C1)N=C(S2)SCC(=O)NC3=NC=CS3,inactive,
CID-5331822,COC1=CC(=C(C=C1)C=NNC(=O)CN2CCSCC2)OC,inactive,
CID-9689739,C1=CC=NC(=C1)C=NNC(=O)CC2=CC=C(C=C2)F,inactive,
CID-933855,C1=CC(=CC(=C1)F)CSC2=NN=C(N2N)C3=CC=NC=C3,inactive,
CID-1254653,COC1=CC(=C(C=C1)OC)S(=O)(=O)N2C3=C(C=C(C=C3)Cl)N=N2,inactive,
CID-1340199,CC1=CC(=C(C(=C1)C)CSC2=NC=C(N2)C3=CC=C(C=C3)[N+](=O)[O-])C,inactive,
CID-1287648,CCOC(=O)CON1C2=CC=CC=C2[N+](=C(C1=O)C3=CC=C(C=C3)F)[O-],inactive,
CID-840930,CCCC1CCC(=C(C#N)C(=O)N)CC1,inactive,
CID-1486608,C1=CC=C(C=C1)SC2=NC3=C(C=C(C=C3)Cl)N4C2=NN=C4C(F)(F)F,inactive,
CID-3243621,COC1=CC(=CC(=C1)C(=O)NCC2=NNC(=S)N2C3=CC=CC=C3)OC,inactive,
CID-286547,CN1CCN(CC1)C2=CC=CC=C2N,inactive,
CID-2959558,CCOC(=O)N1CCN(CC1)C(=O)COC2=C(C3=CC=CC=C3C=C2)Br,inactive,
CID-17578561,CC(C(=O)NCCC1=CC=CC=C1)NC(=O)C2CC(=O)N(C2)C3=CC=C(C=C3)OC,inactive,
CID-15945485,CC1=CC(=C(C=C1)C)CSC2=NC3=C(N2CC(=O)NC4=CC(=CC(=C4)C)C)C=NC=C3,inactive,
CID-54682195,CC1=CC=C(C=C1)C2C(C(=C(C(C2(C#N)C#N)C3=CC=C(C=C3)C)C(=O)OC)O)C(=O)OC,inactive,
CID-16285974,CC1=CC(=NO1)C(=O)NCC(C2=CC=C(C=C2)OC)N(C)C,inactive,
CID-651976,CC(C)(C)N1C(=NN=N1)C(C2=CC3=CC4=C(C=C3NC2=O)OCCO4)N5CCSCC5,inactive,
CID-3677484,COC1=CC=C(C=C1)OCCC(=O)OCC(=O)NC2CCCCCCC2,inactive,
CID-659924,C1OC2=C(O1)C=C(C=C2)NC(=O)C3=CC(=CN=C3)Br,inactive,
CID-2986294,CCC(=O)NC1=CC=C(C=C1)C(=O)NCCCN2C=CN=C2,inactive,
CID-856640,CC1=CC=C(C=C1)N2C(=NN=C2SCC(=O)NC)C3=CN=CC=C3,inactive,
CID-2897724,CC1=C(C=C(C=C1)S(=O)(=O)N(CC(=O)NC2=CC=CC=C2C(=O)O)C3=CC=C(C=C3)OC)[N+](=O)[O-],inactive,
CID-658921,C1=CC=C(C=C1)N2C(=C(C3=NC4=CC=CC=C4N=C32)C#N)NC(=O)C5=CC=C(O5)Br,inactive,
CID-1937572,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)CSC3=NN=C(S3)N,inactive,
CID-9551359,CC1=C(C(=NN1C)C)S(=O)(=O)N(CC(=O)NCC2=CC=CC=C2)C3=CC=C(C=C3)OC,inactive,
CID-9599690,CC(C)N(C(C)C)C(=O)CC(=NNC(=O)COC1=C(C=C(C=C1)Cl)Cl)C,inactive,
CID-4907886,COC1=C(C(=C2C=C(NC2=C1)C(=O)N3CCN(CC3)C4=CC=CC=C4F)OC)OC,inactive,
CID-2059978,C1CCC(CC1)(C#CC2=CC=C(C=C2)C(=O)N3CCOCC3)O,inactive,
CID-16192384,CC1=CC(=CC=C1)N2C=CN=C2CN3CCC(CC3)(CC4=CC=CC=C4)CO,inactive,
CID-24792753,CCOC(=O)C1C2COC3=CC=CC=C3C2N4C1(C(=O)N(C4=O)C5=CC=C(C=C5)F)C,inactive,
CID-2990591,CC1CCCCN1S(=O)(=O)CC2=CC=CC=C2Cl,inactive,
CID-5674849,CC1=C(C=CC=C1Cl)NC(=NS(=O)(=O)C2=CC=CS2)SC,inactive,
CID-2255837,CC1(C2=CC=CC=C2N(C1=CC=NC3=CC4=CC=CC=C4C=C3)C)C,inactive,
CID-3635236,C=CCNC(=S)NC1=CC(=C(C=C1)N2CCOCC2)S(=O)(=O)NC3=CC=CC=C3Cl,inactive,
CID-2831576,CC1=CC(=C(C(=C1)C)NC(=O)CN(C)CCC2=CC(=C(C=C2)OC)OC)C.Cl,inactive,
CID-4902523,CCCC1=CC(=O)OC2=C1C=CC(=C2)OCC(=O)NCC3=CC=CC=N3,inactive,
CID-3241610,CC(C)C(=O)N(C1=CC2=C(C=C1)OC(=O)S2)S(=O)(=O)C3=CC=CS3,inactive,
CID-5706991,CC1(C=C(NC(=N1)SC)C=CC2=C(C=CC=C2Cl)Cl)C,inactive,
CID-5886823,CCC1CSC(=N1)NC2=CC=C(C=C2)C(=O)C=CC3=CC=C(C=C3)OC4=CC=CC=C4,inactive,
CID-1380841,COC1=CC=CC=C1N2C(=O)CC(=O)NC2=O,inactive,
CID-2802225,CCOC1=CC=C(C=C1)N2CC3=C(C=CC(=C3)OCC)N=C2,inactive,
CID-719217,CCOC(=O)CSC1=NC2=C(C(=C(S2)C)C)C(=O)N1,inactive,
CID-1772270,CCCCCCCCC1=NC(=S)NN1,inactive,
CID-658246,CCOC1=NC(=NC(=N1)N(C)C)SCCOC2=CC=CC=C2,inactive,
CID-17531182,CC1=C(C(=CC=C1)NS(=O)(=O)C2=CC=C(C=C2)C(=O)NCC(C3=CC=CO3)N(C)C)C,inactive,
CID-5200231,C1=CC=C(C=C1)COC2=CC=C(C=C2)C3=NN(N=N3)CC(=O)O,inactive,
CID-649770,CCOC(=O)C1=C(SC(=C1C)C)NC(=O)CSC2=NN=C(O2)CNC3=CC=C(C=C3)F,inactive,
CID-6621289,C1=CC=C(C=C1)OC2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)CN4C(=O)C5=C(C=CS5)NC4=O,inactive,
CID-665062,CN1C2=C(C=C(C=C2)Br)N=C1C3=CC=C(O3)Br,inactive,
CID-24789651,CCOC(=O)N1CCN(CC1)C(=O)CNC(=O)C2=NN(C(=O)C3=CC=CC=C32)C4=CC(=C(C=C4)OC)OC,inactive,
CID-1248008,C1=CC=C(C=C1)SC2=CC=CC=C2NC(=O)CC3=CC=C(C=C3)F,inactive,
CID-8484069,CC(=O)C1=CC=C(C=C1)NC(=O)CSC2=NN=C(S2)NC(=O)C3=CC=CO3,inactive,
CID-2894533,C1CC(CN(C1)C(=O)C2=CC=C(C=C2)F)C3=CC=CC=C3,inactive,
CID-16187840,CC1=CC=C(O1)C2=CC=CC=C2C3CC4CN(C(=O)C45N3CCC5)C,inactive,
CID-135490411,CC1=CC(=C(C=C1)C)NC(=O)CCC(=O)NN=CC2=CC=CN2,inactive,
CID-1245041,CC1=C(C=C(C=C1)C(=O)O)C2=CC=C(O2)C=C3C(=O)C4=CC=CC=C4C3=O,inactive,
CID-12004507,CC1=CC=C(C=C1)CNC(=O)CN2C(=O)C3=C(C=CS3)N(C2=O)CC4=CC=C(C=C4)[N+](=O)[O-],inactive,
CID-2642420,C1CN(CCC1C(=O)OCC(=O)NC2=C(C=C(C=C2)F)F)S(=O)(=O)C3=CC=CS3,inactive,
CID-4091590,CC1=CN2C(=NC(=C2NC3=CC=CC=C3C)C4=CC=CC=N4)C=C1,inactive,
CID-8956,CC(C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C)O,inactive,
CID-3782612,CCN(CC)C(=O)CSC1C2=CC=CC=C2C(=O)N1C3=CC=CC=C3,inactive,
CID-3218162,CC1=CC=C(C=C1)NC(=S)NC2CC3CCCC(C2)N3CC4=CC=CO4,inactive,
CID-9551266,CC1(CC2=C(C=NN2C3=CC=CC=C3)C(=O)C1=NNC(=O)C4=CC=CC=C4N)C,inactive,
CID-1242271,CC1=C(SC2=C1C(=O)N(C(=N2)SCC3=NC4=CC=CC=C4N3)CC5=CC=CO5)C,inactive,
CID-2933812,C1CCN(C1)C(=O)C2CCCN(C2)CC3=CC4=C(C=C3)OCO4.C(=O)(C(=O)O)O,inactive,
CID-5143875,CC1=CC2=C(C=C1)N=C(S2)C3=CC=C(C=C3)N4C(=O)CC(C4=O)N5CCN(CC5)CCO,inactive,
CID-2094790,C1=CC(=CC=C1NC(=O)CC2=CC(=C(C=C2)Cl)Cl)SC(F)F,inactive,
CID-1362561,CCC(=O)NC1=CC=C(C=C1)NC(=S)NC(=O)C=CC2=CC=CC=C2,inactive,
CID-1523543,CC1=C(SC2=C1CN(CN2C(=O)C3=CC=CO3)CC4=CC=NC=C4)C,inactive,
CID-3239480,CC1=CC=C(C=C1)N(CC(=O)NC2=CC(=CC=C2)OC)S(=O)(=O)C3=C(N(N=C3C)C)C,inactive,
CID-2463285,CC1=CC(=C(N1CC2=CC=CC=C2)C)C3=CSC(=N3)NC(=O)C4=CC=C(C=C4)NC(=O)C,inactive,
CID-24792336,COC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)C3CC4CCC3C4.C(=O)(C(=O)O)O,inactive,
CID-2855603,CC1=C(C(NC(=O)N1)C2=CC(=C(C(=C2)OC)OC)OC)C(=O)OCC3CCCO3,inactive,
CID-56642831,CC(C)O.COC1=C(C=CC(=C1)C=NNC(=O)C2=CC=C(C=C2)O)OC3=NC=C(C=C3)[N+](=O)[O-],inactive,
CID-867361,C1COCCN1CCOC2=CC=CC=C2[N+](=O)[O-],inactive,
CID-2731347,CN(C)C(=S)NC1=CC=C(C=C1)N2CCOCC2,inactive,
CID-6403209,CN1C2=CC=CC=C2C3=C1N=C(N=N3)SCC(=O)NCC4=COC=C4,inactive,
CID-22550731,CC1=CC2=C(C=C1S(=O)(=O)NC3=CC(=C(C=C3)OC)OC)OCCN2C(=O)C,inactive,
CID-3238681,CC1=CC(=NC2=C3C(=NC(=NC3=NN12)N4CCCC4)C5=CC=CC=C5)C,inactive,
CID-727196,C1=CC(=CC=C1C2=CC(=NC(=N2)N)C(F)(F)F)Br,inactive,
CID-861915,CCN(CC)C(=O)CSC1=NN=C(O1)C2=CC=CO2,inactive,
CID-1245299,CCC1=NOC(=C1C(=O)N2CCOCC2)C,inactive,
CID-262953,C1=CC=C(C(=C1)C2=NC3=CC=CC=C3NC2=O)N,inactive,
CID-738686,CC1=C(C=CC=C1[N+](=O)[O-])C(=O)NC2=CC=C(C=C2)N3CCOCC3,inactive,
CID-953199,CC1=NC(=CS1)C2=CN=C(N=C2C3=C(C(=C(C=C3)OC)OC)O)N,inactive,
CID-3188539,CCN(CC)S(=O)(=O)C1=CC=C(C=C1)S(=O)(=O)N2CCCC(C2)C(=O)OCC,inactive,
CID-9584195,C1=CC=NC(=C1)S(=O)(=O)CC2=CC(=CC=C2)C(=NO)N,inactive,
CID-16240108,CCN(CC)CCNC(=O)C1=CC=C(C=C1)NC(=O)C2=CC(=C(C=C2)Cl)S(=O)(=O)N3CCCCCC3.Cl,inactive,
CID-3762689,CC1=C(C=C(C=C1)OCC(=O)N(CC2=CC=C(C=C2)N(C)C)C3CCS(=O)(=O)C3)C,inactive,
CID-761224,CCN(CC)C(=S)NC1=C(N(N(C1=O)C2=CC=CC=C2)C)C,inactive,
CID-718033,CC1=C(C=C(C=C1)OCCN2C=CC(=O)NC2=O)C,inactive,
CID-4345007,CCC(C1=CC=CC=C1)C(=O)OCC(=O)NC2=C(C=CC(=C2)Cl)Cl,inactive,
CID-2450669,CCC(=O)C1=CC=C(C=C1)OCC(=O)N(C)CC(=O)NC2=CC(=CC=C2)F,inactive,
CID-135455150,CC(C)C1=CC2=C(C=C1)N=C(NN=C2C3=CC=CS3)C4=CC=NC=C4,inactive,
CID-1644659,CC1=CC(=C(C=C1)OCCCC(=O)NC2=CC=C(C=C2)N3CCOCC3)C,inactive,
CID-567816,C1COCCN1CCSC2=C3C(=C(SC3=NS2)C(=O)C4=CC=CC=C4)N,inactive,
CID-3515437,CCC(C)(C(=O)NC1CCCC1)N(C)C(=O)C2=CC=CC=N2,inactive,
CID-5308376,CN1C2=C(C=C(S2)C(=O)NCCCN3CCCC3)C(=N1)C4=CC=C(C=C4)Cl,inactive,
CID-2955683,CC(C1=CC(=C(C=C1)OC)OC)NC(=O)NC2=CC=C(C=C2)C(=O)C,inactive,
CID-2812586,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)CC4=C(NN=C4)C5=CC=CC=C5,inactive,
CID-6156017,COC1=C(C=C(C=C1)CNC(=O)C=CC2=CC=CO2)OC,inactive,
CID-4566424,C1=CC=NC(=C1)C2=NN=C(O2)SCC(=O)NC3=CC=C(C=C3)F,inactive,
CID-641098,C1=CC=C(C=C1)C=CC2=CC=NC=C2,inactive,
CID-2100886,CC1=CC(=CC(=C1)NC(=O)COC(=O)C2=CC(=O)NC(=O)N2)C,inactive,
CID-2275810,CC1=C(C=C(C=C1)N2C(=O)C(=CC=CC3=CC=CO3)C(=O)NC2=O)C,inactive,
CID-5057277,COC1=CC(=C(C=C1)CNC(=O)CCSCC2=CC(=CC=C2)Cl)OC,inactive,
CID-1006693,CC(C)CNS(=O)(=O)C1=CC=C(C=C1)CCC(=O)NCCC2=CCCCC2,inactive,
CID-973131,C1CCC(CC1)NC(=O)COC2=C(C=C(C=C2)Cl)[N+](=O)[O-],inactive,
CID-309498,CC1=C(C=CC(=C1)OCCCCOC2=CC=C(C=C2)C#N)[N+](=O)[O-],inactive,
CID-660446,CC(C)N=C(NC#N)SCC1=CC=C(C=C1)F,inactive,
CID-794779,C1=CC=C(C(=C1)NC2=C(C(=O)N3C=CC=CC3=N2)C=O)Cl,inactive,
CID-24818928,CCOC1=CC=CC(=C1)CN2CCC(CC2)N3C(=CC=N3)NC(=O)CCCC4=CC=CC=C4,inactive,
CID-650527,CC(C(=O)NCC1CCCO1)OC(=O)C2=CC=CS2,inactive,
CID-1246438,CC1=CC(=C(S1)NC(=O)C2=CC=CO2)C(=O)OC,inactive,
CID-23723602,CC1=CC=CC=C1CCN2CCCC(C2)CN(C)CC3=CC(=CC=C3)C(=O)C,inactive,
CID-3242601,C1=CC=C(C=C1)C(=O)NN2C(=O)C3=C(C=CS3)NC2=O,inactive,
CID-9689263,CC1=CC=CC=C1OCC(=O)NN=CC=CC2=CC=CC=C2,inactive,
CID-54686079,CC(C)C1=CC(=C(C(=O)N1C2=CC=CC=C2)C(=O)C)O,inactive,
CID-2939732,CC1=CC(=NC(=N1)SC)OC2=NN=C(C=C2)OCC(=O)N,inactive,
CID-813516,C1=CC=C(C(=C1)C(=O)NC2=CC3=C(C=C2)N=CC=C3)Br,inactive,
CID-5207438,C1=CC(=CN=C1)C(=O)OC2=CC3=C(C=C2)C=C(C=C3)Br,inactive,
CID-747441,CC1=NC2=CC=CC=C2C(=O)N1NC(=O)C3=CC=CO3,inactive,
CID-2939107,CC1=C(C(=CC=C1)OC(=O)CCN2C(=O)C3C4C=CC(C3C2=O)C5C4C5)C,inactive,
CID-135401417,CCCCC1=C(N=C2N(C1=O)C=CS2)O,inactive,
CID-832016,CN1C(=C(C=N1)[N+](=O)[O-])C(=O)NC2=CC3=C(C=C2)OCCO3,inactive,
CID-2967964,CCCSC1=NN=C2N1C(=CC(=N2)C)C,inactive,
CID-2575423,CC1=CC=CC=C1NC2=NC(=NC(=N2)N)CSC3=NC4=CC=CC=C4C(=O)N3CCCO,inactive,
CID-16194114,COC1=CC=CC(=C1)C2=NOC(C2)C(=O)NC3=C(N=CC=C3)Cl,inactive,
CID-800191,CC(C)C1=CC=C(C=C1)NCCC(=O)C2=CC=CS2,inactive,
CID-2214584,C1CCC(C1)OC2=CC=C(C=C2)CNCCO,inactive,
CID-20889696,CCCN1CCN(CC1)CCCNC(=O)C2=CC3=C(C=C2)N=C(S3)N4CCC(CC4)C,inactive,
CID-666363,COC1=CC=CC=C1C2=NOC(=N2)CCC(=O)NC3=CC=CC(=C3)C(F)(F)F,inactive,
CID-2019974,CC1(CC2=C(CO1)SC3=C2C(=O)N(N=N3)CC(=O)NC4=CC=CC=C4OC)C,inactive,
CID-20865767,CCC(C)NC(=O)C(CC1=CC=CC=C1)NS(=O)(=O)C2=CC3=C(C=C2)NC(=O)CC3,inactive,
CID-856690,CC1=CC(=C2C=C3C(=C(SC3=NC2=C1)C(=O)N4CCOCC4)N)C,inactive,
CID-2983262,CC1=CC=C(C=C1)OC(C)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3,inactive,
CID-5332740,C1=CC=C(C=C1)C(=NOC(=O)C2=CC=CS2)N,inactive,
